event_id,order_id,store_id,sku_id,event_ts,reason
SO109523_SKU0078,ORD109523,DS016,SKU0078,2025-08-06 20:46:54,Zero on hand
SO109526_SKU0013,ORD109526,DS016,SKU0013,2025-08-06 11:42:14,Expired
SO109527_SKU0051,ORD109527,DS016,SKU0051,2025-08-06 18:05:22,Zero on hand
SO109532_SKU0007,ORD109532,DS016,SKU0007,2025-08-06 13:34:34,Zero on hand
SO109533_SKU0065,ORD109533,DS016,SKU0065,2025-08-06 18:41:53,Pick fail
SO109536_SKU0057,ORD109536,DS016,SKU0057,2025-08-06 09:34:11,Pick fail
SO109539_SKU0005,ORD109539,DS016,SKU0005,2025-08-06 18:48:45,Pick fail
SO109546_SKU0060,ORD109546,DS016,SKU0060,2025-08-06 17:24:32,Damaged
SO109551_SKU0078,ORD109551,DS016,SKU0078,2025-08-06 17:20:38,Damaged
SO109556_SKU0051,ORD109556,DS016,SKU0051,2025-08-06 10:00:10,Damaged
SO109571_SKU0004,ORD109571,DS017,SKU0004,2025-08-06 10:31:08,Damaged
SO109572_SKU0053,ORD109572,DS017,SKU0053,2025-08-06 13:04:52,Expired
SO109577_SKU0005,ORD109577,DS017,SKU0005,2025-08-06 12:53:19,Damaged
SO109581_SKU0046,ORD109581,DS017,SKU0046,2025-08-06 13:15:00,Pick fail
SO109585_SKU0008,ORD109585,DS017,SKU0008,2025-08-06 21:52:20,Pick fail
SO109589_SKU0020,ORD109589,DS017,SKU0020,2025-08-06 20:11:43,Damaged
SO109591_SKU0022,ORD109591,DS017,SKU0022,2025-08-06 17:04:49,Expired
SO109601_SKU0025,ORD109601,DS017,SKU0025,2025-08-06 22:19:43,Damaged
SO109610_SKU0011,ORD109610,DS017,SKU0011,2025-08-06 22:14:22,Pick fail
SO109622_SKU0044,ORD109622,DS017,SKU0044,2025-08-06 15:40:52,Expired
SO109623_SKU0001,ORD109623,DS017,SKU0001,2025-08-06 19:59:28,Expired
SO109624_SKU0061,ORD109624,DS017,SKU0061,2025-08-06 13:45:07,Expired
SO109634_SKU0009,ORD109634,DS017,SKU0009,2025-08-06 22:11:39,Zero on hand
SO109639_SKU0040,ORD109639,DS017,SKU0040,2025-08-06 12:16:27,Expired
SO109647_SKU0053,ORD109647,DS017,SKU0053,2025-08-06 21:20:17,Zero on hand
SO109655_SKU0059,ORD109655,DS017,SKU0059,2025-08-06 17:18:42,Pick fail
SO109656_SKU0007,ORD109656,DS017,SKU0007,2025-08-06 14:07:21,Damaged
SO109669_SKU0009,ORD109669,DS017,SKU0009,2025-08-06 12:12:34,Pick fail
SO109673_SKU0003,ORD109673,DS017,SKU0003,2025-08-06 16:37:50,Expired
SO109675_SKU0004,ORD109675,DS017,SKU0004,2025-08-06 14:03:22,Damaged
SO109685_SKU0058,ORD109685,DS001,SKU0058,2025-08-07 19:34:06,Expired
SO109687_SKU0001,ORD109687,DS001,SKU0001,2025-08-07 20:25:52,Expired
SO109697_SKU0072,ORD109697,DS001,SKU0072,2025-08-07 19:28:28,Zero on hand
SO109709_SKU0051,ORD109709,DS001,SKU0051,2025-08-07 13:50:53,Pick fail
SO109742_SKU0020,ORD109742,DS001,SKU0020,2025-08-07 19:42:42,Pick fail
SO109745_SKU0059,ORD109745,DS001,SKU0059,2025-08-07 18:37:51,Pick fail
SO109747_SKU0061,ORD109747,DS001,SKU0061,2025-08-07 10:21:37,Pick fail
SO109759_SKU0013,ORD109759,DS001,SKU0013,2025-08-07 15:19:56,Zero on hand
SO109763_SKU0011,ORD109763,DS001,SKU0011,2025-08-07 20:43:54,Zero on hand
SO109774_SKU0064,ORD109774,DS002,SKU0064,2025-08-07 13:50:25,Pick fail
SO109784_SKU0049,ORD109784,DS002,SKU0049,2025-08-07 20:26:13,Damaged
SO109788_SKU0001,ORD109788,DS002,SKU0001,2025-08-07 11:37:15,Expired
SO109788_SKU0057,ORD109788,DS002,SKU0057,2025-08-07 11:37:15,Pick fail
SO109789_SKU0047,ORD109789,DS002,SKU0047,2025-08-07 19:24:06,Zero on hand
SO109793_SKU0058,ORD109793,DS002,SKU0058,2025-08-07 14:30:42,Expired
SO109796_SKU0017,ORD109796,DS002,SKU0017,2025-08-07 08:48:49,Expired
SO109803_SKU0007,ORD109803,DS002,SKU0007,2025-08-07 10:35:53,Expired
SO109804_SKU0006,ORD109804,DS002,SKU0006,2025-08-07 18:16:50,Expired
SO109807_SKU0036,ORD109807,DS002,SKU0036,2025-08-07 17:11:43,Pick fail
SO109815_SKU0061,ORD109815,DS002,SKU0061,2025-08-07 19:41:32,Expired
SO109820_SKU0061,ORD109820,DS002,SKU0061,2025-08-07 12:18:28,Damaged
SO109824_SKU0047,ORD109824,DS002,SKU0047,2025-08-07 13:48:29,Expired
SO109832_SKU0022,ORD109832,DS002,SKU0022,2025-08-07 15:34:38,Zero on hand
SO109833_SKU0020,ORD109833,DS002,SKU0020,2025-08-07 18:59:37,Expired
SO109836_SKU0067,ORD109836,DS002,SKU0067,2025-08-07 12:40:29,Expired
SO109837_SKU0012,ORD109837,DS002,SKU0012,2025-08-07 09:04:41,Pick fail
SO109839_SKU0058,ORD109839,DS002,SKU0058,2025-08-07 10:26:26,Expired
SO109840_SKU0043,ORD109840,DS002,SKU0043,2025-08-07 17:16:00,Damaged
SO109842_SKU0006,ORD109842,DS002,SKU0006,2025-08-07 18:23:50,Zero on hand
SO109848_SKU0072,ORD109848,DS002,SKU0072,2025-08-07 12:17:20,Damaged
SO109851_SKU0048,ORD109851,DS002,SKU0048,2025-08-07 17:47:04,Pick fail
SO109856_SKU0060,ORD109856,DS002,SKU0060,2025-08-07 19:09:23,Damaged
SO109858_SKU0050,ORD109858,DS002,SKU0050,2025-08-07 17:20:52,Expired
SO109860_SKU0062,ORD109860,DS002,SKU0062,2025-08-07 09:52:21,Damaged
SO109862_SKU0011,ORD109862,DS002,SKU0011,2025-08-07 19:05:44,Pick fail
SO109879_SKU0060,ORD109879,DS003,SKU0060,2025-08-07 19:20:44,Pick fail
SO109888_SKU0050,ORD109888,DS003,SKU0050,2025-08-07 15:39:34,Pick fail
SO109893_SKU0046,ORD109893,DS003,SKU0046,2025-08-07 21:07:14,Zero on hand
SO109894_SKU0067,ORD109894,DS003,SKU0067,2025-08-07 20:22:05,Expired
SO109905_SKU0066,ORD109905,DS003,SKU0066,2025-08-07 19:26:29,Zero on hand
SO109907_SKU0046,ORD109907,DS003,SKU0046,2025-08-07 10:24:36,Damaged
SO109928_SKU0068,ORD109928,DS003,SKU0068,2025-08-07 19:02:36,Zero on hand
SO109935_SKU0008,ORD109935,DS003,SKU0008,2025-08-07 20:46:00,Damaged
SO109952_SKU0036,ORD109952,DS004,SKU0036,2025-08-07 21:35:46,Zero on hand
SO109953_SKU0078,ORD109953,DS004,SKU0078,2025-08-07 14:28:52,Expired
SO109980_SKU0066,ORD109980,DS004,SKU0066,2025-08-07 15:37:55,Pick fail
SO109985_SKU0064,ORD109985,DS004,SKU0064,2025-08-07 16:22:38,Pick fail
SO110003_SKU0004,ORD110003,DS004,SKU0004,2025-08-07 17:57:19,Expired
SO110015_SKU0002,ORD110015,DS005,SKU0002,2025-08-07 08:42:23,Damaged
SO110015_SKU0061,ORD110015,DS005,SKU0061,2025-08-07 08:42:23,Zero on hand
SO110027_SKU0023,ORD110027,DS005,SKU0023,2025-08-07 16:14:32,Expired
SO110027_SKU0009,ORD110027,DS005,SKU0009,2025-08-07 16:14:32,Damaged
SO110030_SKU0015,ORD110030,DS005,SKU0015,2025-08-07 19:30:38,Expired
SO110031_SKU0069,ORD110031,DS005,SKU0069,2025-08-07 08:44:18,Expired
SO110033_SKU0059,ORD110033,DS005,SKU0059,2025-08-07 11:35:34,Pick fail
SO110037_SKU0062,ORD110037,DS005,SKU0062,2025-08-07 14:12:45,Zero on hand
SO110043_SKU0046,ORD110043,DS005,SKU0046,2025-08-07 12:58:44,Expired
SO110052_SKU0061,ORD110052,DS005,SKU0061,2025-08-07 17:19:58,Zero on hand
SO110070_SKU0050,ORD110070,DS005,SKU0050,2025-08-07 09:33:28,Damaged
SO110071_SKU0065,ORD110071,DS005,SKU0065,2025-08-07 08:52:50,Zero on hand
SO110076_SKU0006,ORD110076,DS005,SKU0006,2025-08-07 17:45:34,Expired
SO110077_SKU0072,ORD110077,DS005,SKU0072,2025-08-07 18:25:33,Damaged
SO110082_SKU0003,ORD110082,DS005,SKU0003,2025-08-07 14:50:35,Pick fail
SO110085_SKU0010,ORD110085,DS005,SKU0010,2025-08-07 10:44:15,Pick fail
SO110088_SKU0070,ORD110088,DS005,SKU0070,2025-08-07 12:38:28,Expired
SO110092_SKU0057,ORD110092,DS005,SKU0057,2025-08-07 13:29:55,Pick fail
SO110134_SKU0028,ORD110134,DS006,SKU0028,2025-08-07 19:14:31,Damaged
SO110140_SKU0054,ORD110140,DS006,SKU0054,2025-08-07 19:09:05,Pick fail
SO110140_SKU0060,ORD110140,DS006,SKU0060,2025-08-07 19:09:05,Pick fail
SO110148_SKU0058,ORD110148,DS006,SKU0058,2025-08-07 18:06:25,Zero on hand
SO110151_SKU0045,ORD110151,DS006,SKU0045,2025-08-07 18:39:27,Zero on hand
SO110164_SKU0054,ORD110164,DS006,SKU0054,2025-08-07 12:06:09,Pick fail
SO110167_SKU0055,ORD110167,DS006,SKU0055,2025-08-07 17:40:57,Zero on hand
SO110176_SKU0013,ORD110176,DS006,SKU0013,2025-08-07 12:01:51,Pick fail
SO110176_SKU0042,ORD110176,DS006,SKU0042,2025-08-07 12:01:51,Zero on hand
SO110177_SKU0031,ORD110177,DS006,SKU0031,2025-08-07 17:03:06,Expired
SO110179_SKU0008,ORD110179,DS006,SKU0008,2025-08-07 18:12:04,Expired
SO110186_SKU0019,ORD110186,DS007,SKU0019,2025-08-07 21:11:43,Pick fail
SO110188_SKU0063,ORD110188,DS007,SKU0063,2025-08-07 20:52:57,Pick fail
SO110193_SKU0011,ORD110193,DS007,SKU0011,2025-08-07 20:27:34,Zero on hand
SO110193_SKU0058,ORD110193,DS007,SKU0058,2025-08-07 20:27:34,Pick fail
SO110207_SKU0010,ORD110207,DS007,SKU0010,2025-08-07 16:08:33,Damaged
SO110209_SKU0003,ORD110209,DS007,SKU0003,2025-08-07 13:55:03,Expired
SO110219_SKU0052,ORD110219,DS007,SKU0052,2025-08-07 11:33:17,Pick fail
SO110224_SKU0050,ORD110224,DS007,SKU0050,2025-08-07 09:30:32,Expired
SO110227_SKU0009,ORD110227,DS007,SKU0009,2025-08-07 16:30:37,Damaged
SO110235_SKU0063,ORD110235,DS007,SKU0063,2025-08-07 19:11:39,Expired
SO110247_SKU0028,ORD110247,DS007,SKU0028,2025-08-07 18:15:20,Expired
SO110252_SKU0070,ORD110252,DS007,SKU0070,2025-08-07 20:01:19,Zero on hand
SO110254_SKU0039,ORD110254,DS007,SKU0039,2025-08-07 17:37:19,Expired
SO110254_SKU0077,ORD110254,DS007,SKU0077,2025-08-07 17:37:19,Expired
SO110279_SKU0009,ORD110279,DS007,SKU0009,2025-08-07 19:46:02,Zero on hand
SO110283_SKU0005,ORD110283,DS008,SKU0005,2025-08-07 17:03:10,Damaged
SO110290_SKU0006,ORD110290,DS008,SKU0006,2025-08-07 14:21:38,Damaged
SO110295_SKU0042,ORD110295,DS008,SKU0042,2025-08-07 13:29:19,Expired
SO110311_SKU0063,ORD110311,DS008,SKU0063,2025-08-07 16:34:45,Damaged
SO110313_SKU0048,ORD110313,DS008,SKU0048,2025-08-07 20:44:39,Expired
SO110320_SKU0020,ORD110320,DS008,SKU0020,2025-08-07 19:29:10,Damaged
SO110321_SKU0021,ORD110321,DS008,SKU0021,2025-08-07 15:03:58,Zero on hand
SO110323_SKU0068,ORD110323,DS008,SKU0068,2025-08-07 15:14:13,Expired
SO110335_SKU0001,ORD110335,DS008,SKU0001,2025-08-07 17:05:32,Zero on hand
SO110343_SKU0005,ORD110343,DS008,SKU0005,2025-08-07 17:46:03,Expired
SO110343_SKU0014,ORD110343,DS008,SKU0014,2025-08-07 17:46:03,Damaged
SO110344_SKU0009,ORD110344,DS008,SKU0009,2025-08-07 21:06:34,Expired
SO110353_SKU0030,ORD110353,DS008,SKU0030,2025-08-07 11:36:21,Damaged
SO110373_SKU0068,ORD110373,DS009,SKU0068,2025-08-07 12:02:17,Zero on hand
SO110377_SKU0049,ORD110377,DS009,SKU0049,2025-08-07 14:11:59,Damaged
SO110379_SKU0011,ORD110379,DS009,SKU0011,2025-08-07 13:56:19,Damaged
SO110406_SKU0025,ORD110406,DS009,SKU0025,2025-08-07 20:08:12,Pick fail
SO110408_SKU0037,ORD110408,DS009,SKU0037,2025-08-07 12:04:15,Expired
SO110409_SKU0002,ORD110409,DS009,SKU0002,2025-08-07 17:13:33,Pick fail
SO110411_SKU0060,ORD110411,DS009,SKU0060,2025-08-07 19:02:28,Zero on hand
SO110416_SKU0020,ORD110416,DS009,SKU0020,2025-08-07 12:08:47,Damaged
SO110428_SKU0016,ORD110428,DS009,SKU0016,2025-08-07 20:42:04,Expired
SO110430_SKU0059,ORD110430,DS009,SKU0059,2025-08-07 20:28:14,Expired
SO110452_SKU0002,ORD110452,DS010,SKU0002,2025-08-07 09:47:09,Pick fail
SO110454_SKU0031,ORD110454,DS010,SKU0031,2025-08-07 22:02:31,Expired
SO110459_SKU0048,ORD110459,DS010,SKU0048,2025-08-07 20:01:04,Expired
SO110469_SKU0058,ORD110469,DS010,SKU0058,2025-08-07 16:17:40,Pick fail
SO110469_SKU0069,ORD110469,DS010,SKU0069,2025-08-07 16:17:40,Expired
SO110469_SKU0051,ORD110469,DS010,SKU0051,2025-08-07 16:17:40,Zero on hand
SO110489_SKU0066,ORD110489,DS010,SKU0066,2025-08-07 10:55:02,Damaged
SO110505_SKU0008,ORD110505,DS010,SKU0008,2025-08-07 16:09:59,Zero on hand
SO110509_SKU0056,ORD110509,DS010,SKU0056,2025-08-07 15:02:04,Pick fail
SO110534_SKU0012,ORD110534,DS010,SKU0012,2025-08-07 13:56:56,Damaged
SO110547_SKU0066,ORD110547,DS010,SKU0066,2025-08-07 18:10:59,Damaged
SO110560_SKU0064,ORD110560,DS011,SKU0064,2025-08-07 14:52:01,Expired
SO110564_SKU0039,ORD110564,DS011,SKU0039,2025-08-07 19:49:05,Damaged
SO110565_SKU0079,ORD110565,DS011,SKU0079,2025-08-07 16:04:59,Expired
SO110566_SKU0008,ORD110566,DS011,SKU0008,2025-08-07 18:54:34,Damaged
SO110570_SKU0038,ORD110570,DS011,SKU0038,2025-08-07 19:38:37,Damaged
SO110571_SKU0008,ORD110571,DS011,SKU0008,2025-08-07 12:08:03,Expired
SO110579_SKU0065,ORD110579,DS011,SKU0065,2025-08-07 20:30:39,Pick fail
SO110595_SKU0054,ORD110595,DS011,SKU0054,2025-08-07 11:18:35,Damaged
SO110626_SKU0022,ORD110626,DS012,SKU0022,2025-08-07 12:19:15,Damaged
SO110633_SKU0051,ORD110633,DS012,SKU0051,2025-08-07 13:35:43,Pick fail
SO110642_SKU0058,ORD110642,DS012,SKU0058,2025-08-07 14:23:37,Zero on hand
SO110645_SKU0037,ORD110645,DS012,SKU0037,2025-08-07 09:21:55,Damaged
SO110650_SKU0045,ORD110650,DS012,SKU0045,2025-08-07 08:02:26,Pick fail
SO110674_SKU0046,ORD110674,DS012,SKU0046,2025-08-07 09:48:37,Zero on hand
SO110676_SKU0066,ORD110676,DS012,SKU0066,2025-08-07 17:06:30,Expired
SO110676_SKU0059,ORD110676,DS012,SKU0059,2025-08-07 17:06:30,Zero on hand
SO110677_SKU0074,ORD110677,DS012,SKU0074,2025-08-07 19:20:00,Damaged
SO110678_SKU0045,ORD110678,DS012,SKU0045,2025-08-07 20:01:50,Expired
SO110687_SKU0055,ORD110687,DS012,SKU0055,2025-08-07 17:47:31,Expired
SO110696_SKU0021,ORD110696,DS013,SKU0021,2025-08-07 21:50:16,Damaged
SO110703_SKU0007,ORD110703,DS013,SKU0007,2025-08-07 18:02:31,Damaged
SO110724_SKU0054,ORD110724,DS013,SKU0054,2025-08-07 20:36:09,Zero on hand
SO110725_SKU0075,ORD110725,DS013,SKU0075,2025-08-07 09:43:16,Zero on hand
SO110734_SKU0006,ORD110734,DS013,SKU0006,2025-08-07 19:20:02,Zero on hand
SO110744_SKU0063,ORD110744,DS013,SKU0063,2025-08-07 12:37:46,Zero on hand
SO110768_SKU0070,ORD110768,DS014,SKU0070,2025-08-07 20:10:12,Pick fail
SO110773_SKU0045,ORD110773,DS014,SKU0045,2025-08-07 19:15:30,Expired
SO110780_SKU0074,ORD110780,DS014,SKU0074,2025-08-07 11:47:33,Pick fail
SO110794_SKU0077,ORD110794,DS014,SKU0077,2025-08-07 19:17:05,Expired
SO110794_SKU0050,ORD110794,DS014,SKU0050,2025-08-07 19:17:05,Damaged
SO110798_SKU0059,ORD110798,DS014,SKU0059,2025-08-07 13:46:59,Damaged
SO110805_SKU0003,ORD110805,DS014,SKU0003,2025-08-07 19:20:01,Expired
SO110806_SKU0006,ORD110806,DS014,SKU0006,2025-08-07 13:23:55,Zero on hand
SO110807_SKU0076,ORD110807,DS014,SKU0076,2025-08-07 10:03:13,Damaged
SO110808_SKU0058,ORD110808,DS014,SKU0058,2025-08-07 11:09:50,Pick fail
SO110814_SKU0008,ORD110814,DS014,SKU0008,2025-08-07 11:38:21,Zero on hand
SO110815_SKU0009,ORD110815,DS014,SKU0009,2025-08-07 18:18:46,Damaged
SO110816_SKU0022,ORD110816,DS014,SKU0022,2025-08-07 15:41:50,Damaged
SO110817_SKU0014,ORD110817,DS014,SKU0014,2025-08-07 18:41:46,Zero on hand
SO110818_SKU0057,ORD110818,DS014,SKU0057,2025-08-07 11:02:20,Pick fail
SO110819_SKU0015,ORD110819,DS014,SKU0015,2025-08-07 12:18:38,Pick fail
SO110824_SKU0029,ORD110824,DS014,SKU0029,2025-08-07 18:54:49,Damaged
SO110841_SKU0051,ORD110841,DS014,SKU0051,2025-08-07 20:14:59,Expired
SO110845_SKU0006,ORD110845,DS014,SKU0006,2025-08-07 19:01:05,Pick fail
SO110850_SKU0059,ORD110850,DS015,SKU0059,2025-08-07 20:09:31,Damaged
SO110855_SKU0030,ORD110855,DS015,SKU0030,2025-08-07 19:28:45,Damaged
SO110865_SKU0003,ORD110865,DS015,SKU0003,2025-08-07 12:44:02,Zero on hand
SO110884_SKU0040,ORD110884,DS015,SKU0040,2025-08-07 10:24:45,Zero on hand
SO110887_SKU0055,ORD110887,DS015,SKU0055,2025-08-07 13:33:55,Zero on hand
SO110931_SKU0009,ORD110931,DS016,SKU0009,2025-08-07 16:51:41,Damaged
SO110936_SKU0004,ORD110936,DS016,SKU0004,2025-08-07 10:56:40,Damaged
SO110941_SKU0067,ORD110941,DS016,SKU0067,2025-08-07 16:07:53,Expired
SO110948_SKU0080,ORD110948,DS016,SKU0080,2025-08-07 09:38:09,Damaged
SO110954_SKU0017,ORD110954,DS016,SKU0017,2025-08-07 17:15:50,Pick fail
SO110978_SKU0005,ORD110978,DS016,SKU0005,2025-08-07 14:06:03,Expired
SO110982_SKU0064,ORD110982,DS016,SKU0064,2025-08-07 10:58:17,Zero on hand
SO110985_SKU0006,ORD110985,DS016,SKU0006,2025-08-07 21:21:23,Damaged
SO110990_SKU0022,ORD110990,DS016,SKU0022,2025-08-07 16:43:04,Zero on hand
SO111002_SKU0003,ORD111002,DS016,SKU0003,2025-08-07 10:48:03,Expired
SO111006_SKU0049,ORD111006,DS016,SKU0049,2025-08-07 08:03:45,Zero on hand
SO111021_SKU0044,ORD111021,DS016,SKU0044,2025-08-07 22:27:40,Damaged
SO111026_SKU0040,ORD111026,DS016,SKU0040,2025-08-07 18:40:13,Expired
SO111032_SKU0045,ORD111032,DS016,SKU0045,2025-08-07 21:02:12,Pick fail
SO111034_SKU0055,ORD111034,DS016,SKU0055,2025-08-07 20:04:07,Zero on hand
SO111039_SKU0020,ORD111039,DS016,SKU0020,2025-08-07 15:26:41,Zero on hand
SO111045_SKU0006,ORD111045,DS016,SKU0006,2025-08-07 12:03:04,Zero on hand
SO111047_SKU0077,ORD111047,DS016,SKU0077,2025-08-07 18:44:01,Damaged
SO111054_SKU0076,ORD111054,DS017,SKU0076,2025-08-07 19:33:36,Expired
SO111058_SKU0021,ORD111058,DS017,SKU0021,2025-08-07 12:23:56,Damaged
SO111079_SKU0060,ORD111079,DS017,SKU0060,2025-08-07 12:07:00,Damaged
SO111083_SKU0009,ORD111083,DS017,SKU0009,2025-08-07 08:35:32,Damaged
SO111083_SKU0023,ORD111083,DS017,SKU0023,2025-08-07 08:35:32,Zero on hand
SO111089_SKU0026,ORD111089,DS017,SKU0026,2025-08-07 19:03:35,Damaged
SO111090_SKU0061,ORD111090,DS017,SKU0061,2025-08-07 09:12:52,Damaged
SO111091_SKU0070,ORD111091,DS017,SKU0070,2025-08-07 16:15:56,Zero on hand
SO111095_SKU0050,ORD111095,DS017,SKU0050,2025-08-07 13:38:29,Zero on hand
SO111114_SKU0060,ORD111114,DS017,SKU0060,2025-08-07 11:53:21,Expired
SO111126_SKU0007,ORD111126,DS017,SKU0007,2025-08-07 19:32:19,Expired
SO111128_SKU0002,ORD111128,DS017,SKU0002,2025-08-07 18:05:52,Expired
SO111140_SKU0014,ORD111140,DS017,SKU0014,2025-08-07 20:37:20,Expired
SO111143_SKU0044,ORD111143,DS017,SKU0044,2025-08-07 21:45:17,Pick fail
SO111153_SKU0052,ORD111153,DS001,SKU0052,2025-08-08 18:05:12,Zero on hand
SO111171_SKU0054,ORD111171,DS001,SKU0054,2025-08-08 15:59:29,Pick fail
SO111199_SKU0032,ORD111199,DS001,SKU0032,2025-08-08 20:14:46,Pick fail
SO111209_SKU0037,ORD111209,DS001,SKU0037,2025-08-08 20:45:07,Expired
SO111217_SKU0065,ORD111217,DS001,SKU0065,2025-08-08 19:20:30,Expired
SO111220_SKU0035,ORD111220,DS001,SKU0035,2025-08-08 18:26:30,Damaged
SO111225_SKU0050,ORD111225,DS001,SKU0050,2025-08-08 18:25:46,Expired
SO111238_SKU0060,ORD111238,DS001,SKU0060,2025-08-08 17:17:47,Zero on hand
SO111243_SKU0036,ORD111243,DS001,SKU0036,2025-08-08 20:25:22,Damaged
SO111243_SKU0029,ORD111243,DS001,SKU0029,2025-08-08 20:25:22,Zero on hand
SO111251_SKU0031,ORD111251,DS001,SKU0031,2025-08-08 20:09:18,Zero on hand
SO111262_SKU0067,ORD111262,DS001,SKU0067,2025-08-08 16:44:20,Zero on hand
SO111265_SKU0063,ORD111265,DS001,SKU0063,2025-08-08 12:57:10,Pick fail
SO111270_SKU0062,ORD111270,DS001,SKU0062,2025-08-08 10:43:34,Zero on hand
SO111276_SKU0068,ORD111276,DS002,SKU0068,2025-08-08 22:52:54,Damaged
SO111288_SKU0051,ORD111288,DS002,SKU0051,2025-08-08 18:26:26,Damaged
SO111289_SKU0046,ORD111289,DS002,SKU0046,2025-08-08 08:07:22,Pick fail
SO111301_SKU0029,ORD111301,DS002,SKU0029,2025-08-08 13:57:25,Pick fail
SO111306_SKU0022,ORD111306,DS002,SKU0022,2025-08-08 19:23:53,Pick fail
SO111307_SKU0018,ORD111307,DS002,SKU0018,2025-08-08 18:04:17,Pick fail
SO111307_SKU0069,ORD111307,DS002,SKU0069,2025-08-08 18:04:17,Expired
SO111318_SKU0024,ORD111318,DS002,SKU0024,2025-08-08 22:52:46,Zero on hand
SO111319_SKU0046,ORD111319,DS002,SKU0046,2025-08-08 16:05:53,Damaged
SO111319_SKU0001,ORD111319,DS002,SKU0001,2025-08-08 16:05:53,Damaged
SO111328_SKU0076,ORD111328,DS002,SKU0076,2025-08-08 10:10:34,Pick fail
SO111334_SKU0039,ORD111334,DS002,SKU0039,2025-08-08 18:20:41,Zero on hand
SO111341_SKU0067,ORD111341,DS002,SKU0067,2025-08-08 16:10:17,Expired
SO111344_SKU0027,ORD111344,DS002,SKU0027,2025-08-08 19:36:53,Expired
SO111348_SKU0057,ORD111348,DS002,SKU0057,2025-08-08 10:11:59,Pick fail
SO111355_SKU0066,ORD111355,DS002,SKU0066,2025-08-08 11:42:50,Pick fail
SO111368_SKU0077,ORD111368,DS002,SKU0077,2025-08-08 19:45:51,Pick fail
SO111368_SKU0046,ORD111368,DS002,SKU0046,2025-08-08 19:45:51,Damaged
SO111377_SKU0034,ORD111377,DS002,SKU0034,2025-08-08 20:41:25,Pick fail
SO111382_SKU0054,ORD111382,DS002,SKU0054,2025-08-08 19:14:54,Expired
SO111392_SKU0062,ORD111392,DS003,SKU0062,2025-08-08 12:00:54,Pick fail
SO111412_SKU0054,ORD111412,DS003,SKU0054,2025-08-08 11:46:35,Damaged
SO111417_SKU0067,ORD111417,DS003,SKU0067,2025-08-08 10:52:15,Damaged
SO111431_SKU0049,ORD111431,DS003,SKU0049,2025-08-08 21:51:55,Zero on hand
SO111433_SKU0018,ORD111433,DS003,SKU0018,2025-08-08 16:31:21,Damaged
SO111433_SKU0077,ORD111433,DS003,SKU0077,2025-08-08 16:31:21,Damaged
SO111437_SKU0059,ORD111437,DS003,SKU0059,2025-08-08 20:27:31,Expired
SO111450_SKU0042,ORD111450,DS003,SKU0042,2025-08-08 16:26:06,Zero on hand
SO111452_SKU0035,ORD111452,DS003,SKU0035,2025-08-08 18:26:04,Expired
SO111460_SKU0024,ORD111460,DS003,SKU0024,2025-08-08 11:54:41,Expired
SO111464_SKU0070,ORD111464,DS004,SKU0070,2025-08-08 18:13:08,Expired
SO111465_SKU0075,ORD111465,DS004,SKU0075,2025-08-08 18:21:15,Zero on hand
SO111465_SKU0059,ORD111465,DS004,SKU0059,2025-08-08 18:21:15,Zero on hand
SO111470_SKU0001,ORD111470,DS004,SKU0001,2025-08-08 14:10:53,Zero on hand
SO111492_SKU0025,ORD111492,DS004,SKU0025,2025-08-08 19:39:05,Damaged
SO111503_SKU0051,ORD111503,DS004,SKU0051,2025-08-08 16:19:45,Expired
SO111522_SKU0076,ORD111522,DS004,SKU0076,2025-08-08 19:20:52,Expired
SO111523_SKU0066,ORD111523,DS004,SKU0066,2025-08-08 19:05:14,Damaged
SO111529_SKU0055,ORD111529,DS004,SKU0055,2025-08-08 18:44:48,Damaged
SO111540_SKU0045,ORD111540,DS005,SKU0045,2025-08-08 22:06:45,Pick fail
SO111549_SKU0039,ORD111549,DS005,SKU0039,2025-08-08 20:51:56,Pick fail
SO111555_SKU0070,ORD111555,DS005,SKU0070,2025-08-08 20:52:57,Expired
SO111557_SKU0016,ORD111557,DS005,SKU0016,2025-08-08 18:28:10,Zero on hand
SO111561_SKU0069,ORD111561,DS005,SKU0069,2025-08-08 22:23:03,Expired
SO111569_SKU0064,ORD111569,DS005,SKU0064,2025-08-08 21:04:45,Damaged
SO111569_SKU0061,ORD111569,DS005,SKU0061,2025-08-08 21:04:45,Zero on hand
SO111578_SKU0053,ORD111578,DS005,SKU0053,2025-08-08 22:03:45,Expired
SO111590_SKU0060,ORD111590,DS005,SKU0060,2025-08-08 13:24:57,Damaged
SO111593_SKU0080,ORD111593,DS005,SKU0080,2025-08-08 18:29:18,Expired
SO111596_SKU0039,ORD111596,DS005,SKU0039,2025-08-08 11:31:56,Pick fail
SO111597_SKU0017,ORD111597,DS005,SKU0017,2025-08-08 10:36:40,Damaged
SO111613_SKU0002,ORD111613,DS005,SKU0002,2025-08-08 10:01:47,Pick fail
SO111617_SKU0056,ORD111617,DS005,SKU0056,2025-08-08 11:21:55,Expired
SO111623_SKU0078,ORD111623,DS005,SKU0078,2025-08-08 11:00:03,Expired
SO111626_SKU0052,ORD111626,DS005,SKU0052,2025-08-08 09:38:11,Expired
SO111630_SKU0021,ORD111630,DS005,SKU0021,2025-08-08 18:14:47,Pick fail
